customer_id,gender,age_group,city,signup_date,order_id,order_date,restaurant_name,dish_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,rating_date,delivery_status
C4804,Male,Senior,Karachi,2024-10-12,O8804,2024-06-10,Burger King,Burger,Dessert,2,946.78,Wallet,1,2025-05-21,368,Active,1,2025-01-10,Cancelled
C4717,Other,Teenager,Peshawar,2025-02-10,O8717,2024-06-10,KFC,Pasta,Italian,2,1296.74,Wallet,50,2025-02-06,274,Inactive,4,2025-06-09,Delivered
C1898,Female,Adult,Islamabad,2023-10-12,O5898,2024-06-10,KFC,Sandwich,Continental,3,589.42,Cash,23,2024-09-10,94,Active,3,2025-04-24,Delivered
C1811,Female,Teenager,Karachi,2024-12-26,O5811,2024-06-10,Burger King,Burger,Italian,3,823.1,Cash,14,2024-11-16,169,Active,1,2025-06-20,Delayed
C1715,Male,Teenager,Peshawar,2024-02-23,O5715,2024-06-10,Subway,Fries,Chinese,2,735.58,Card,42,2025-07-07,208,Inactive,5,2025-02-28,Delayed
C2417,Female,Adult,Peshawar,2024-12-18,O6417,2024-06-10,Subway,Sandwich,Chinese,1,655.45,Card,35,2025-04-24,336,Inactive,1,2025-06-21,Delivered
C4314,Male,Teenager,Karachi,2024-07-17,O8314,2024-06-10,Subway,Pasta,Fast Food,4,484.62,Card,24,2024-08-26,27,Inactive,2,2025-03-30,Delayed
C4600,Male,Senior,Multan,2025-06-30,O8600,2024-06-11,Subway,Fries,Fast Food,3,198.38,Cash,36,2024-11-11,290,Inactive,2,2025-01-10,Delayed
C4648,Female,Teenager,Lahore,2024-05-01,O8648,2024-06-11,KFC,Fries,Italian,4,188.64,Cash,36,2024-08-28,108,Active,3,2024-08-23,Delayed
C1090,Male,Adult,Multan,2024-02-05,O5090,2024-06-11,Burger King,Burger,Italian,1,746.1,Cash,11,2025-05-14,265,Inactive,4,2024-09-30,Delivered
C4741,Female,Senior,Lahore,2024-07-19,O8741,2024-06-11,Subway,Sandwich,Italian,4,949.41,Cash,27,2025-02-17,244,Inactive,5,2024-09-07,Delayed
C5787,Female,Adult,Multan,2024-08-23,O9787,2024-06-11,Burger King,Burger,Dessert,3,211.28,Cash,16,2025-02-03,45,Active,1,2024-11-14,Delayed
C4948,Male,Senior,Karachi,2025-07-29,O8948,2024-06-11,Pizza Hut,Pasta,Continental,4,1343.41,Wallet,46,2024-12-31,233,Active,5,2025-06-27,Delayed
C1183,Female,Adult,Lahore,2025-02-09,O5183,2024-06-11,Burger King,Fries,Italian,3,925.91,Cash,36,2025-03-12,71,Active,2,2025-07-28,Delivered
C6972,Female,Adult,Islamabad,2024-11-06,O10972,2024-06-11,Subway,Pasta,Chinese,4,132.31,Cash,35,2025-03-26,175,Active,1,2025-01-28,Cancelled
C2654,Other,Senior,Lahore,2025-01-22,O6654,2024-06-12,Burger King,Burger,Continental,3,750.46,Wallet,42,2025-04-02,153,Inactive,1,2024-10-29,Cancelled
C5264,Female,Senior,Islamabad,2023-10-18,O9264,2024-06-12,Pizza Hut,Fries,Fast Food,2,1457.63,Card,1,2025-03-11,411,Active,2,2025-05-07,Delivered
C2024,Other,Teenager,Peshawar,2024-07-19,O6024,2024-06-12,KFC,Pizza,Continental,5,927.2,Card,12,2025-08-20,346,Inactive,2,2024-11-07,Delayed
C6718,Other,Teenager,Peshawar,2024-07-13,O10718,2024-06-12,Pizza Hut,Sandwich,Chinese,1,1498.75,Card,42,2025-01-21,107,Active,1,2025-07-25,Cancelled
C3732,Other,Adult,Islamabad,2025-06-05,O7732,2024-06-12,Subway,Fries,Continental,4,1177.37,Card,49,2024-10-19,95,Inactive,1,2025-07-16,Cancelled
C3576,Other,Teenager,Islamabad,2024-08-09,O7576,2024-06-13,Pizza Hut,Burger,Italian,1,285.22,Card,46,2025-04-30,438,Active,1,2024-11-28,Cancelled
C6650,Male,Senior,Islamabad,2024-09-02,O10650,2024-06-13,McDonald's,Burger,Fast Food,1,473.07,Card,22,2024-10-22,202,Active,3,2024-10-25,Delivered
C4832,Other,Senior,Multan,2024-05-08,O8832,2024-06-13,Subway,Burger,Italian,2,1219.31,Wallet,32,2024-08-28,130,Inactive,1,2024-10-03,Cancelled
C3462,Other,Teenager,Peshawar,2024-06-29,O7462,2024-06-13,Subway,Pasta,Fast Food,3,1084.44,Card,43,2025-06-30,402,Inactive,2,2025-04-26,Delivered
C5730,Other,Senior,Lahore,2024-06-17,O9730,2024-06-13,McDonald's,Pizza,Fast Food,4,1385.5,Wallet,1,2024-12-14,305,Active,5,2025-02-12,Delayed
C4084,Female,Senior,Lahore,2024-06-26,O8084,2024-06-13,Pizza Hut,Fries,Dessert,4,409.96,Wallet,9,2024-12-27,187,Inactive,2,2024-09-07,Delayed
C6792,Other,Senior,Multan,2023-12-25,O10792,2024-06-13,Burger King,Burger,Italian,1,1430.87,Card,20,2025-06-21,407,Active,1,2025-03-12,Cancelled
C6597,Female,Teenager,Islamabad,2024-07-11,O10597,2024-06-13,Burger King,Pasta,Continental,5,875.81,Cash,18,2025-07-01,315,Active,5,2025-04-21,Delayed
C2725,Female,Adult,Peshawar,2024-09-26,O6725,2024-06-13,Subway,Sandwich,Chinese,1,1277.39,Wallet,31,2025-05-03,53,Active,3,2025-05-26,Delivered
C5178,Male,Adult,Lahore,2025-01-29,O9178,2024-06-13,KFC,Burger,Italian,2,1246.35,Cash,29,2025-07-21,206,Inactive,5,2024-11-12,Delivered
C1669,Male,Teenager,Peshawar,2023-12-30,O5669,2024-06-13,McDonald's,Sandwich,Continental,4,983.07,Card,18,2024-11-09,89,Inactive,2,2025-04-22,Delayed
C4862,Male,Teenager,Islamabad,2023-08-28,O8862,2024-06-13,KFC,Sandwich,Chinese,4,1245.47,Card,8,2024-09-04,398,Inactive,1,2024-12-11,Cancelled
C2253,Female,Adult,Karachi,2024-03-20,O6253,2024-06-14,KFC,Pizza,Dessert,4,309.67,Card,4,2025-04-06,379,Active,1,2025-06-03,Delivered
C5577,Female,Adult,Lahore,2024-08-13,O9577,2024-06-14,Subway,Pizza,Fast Food,5,513.15,Card,32,2024-09-16,20,Active,3,2025-07-20,Delivered
C4609,Other,Adult,Islamabad,2025-04-20,O8609,2024-06-14,Pizza Hut,Pizza,Italian,5,233.05,Cash,45,2025-08-05,442,Active,3,2024-11-09,Delayed
C6125,Female,Adult,Lahore,2024-10-20,O10125,2024-06-14,Burger King,Pizza,Fast Food,5,1139.94,Wallet,30,2025-01-16,191,Active,1,2024-10-08,Cancelled
C1759,Female,Senior,Peshawar,2023-11-05,O5759,2024-06-14,Subway,Pizza,Italian,4,535.79,Wallet,49,2025-01-26,169,Inactive,4,2024-09-06,Delivered
C2132,Other,Senior,Karachi,2025-06-09,O6132,2024-06-15,McDonald's,Burger,Continental,1,1298.15,Card,19,2025-06-11,196,Active,5,2024-10-05,Delivered
C5304,Female,Teenager,Peshawar,2024-12-15,O9304,2024-06-15,Subway,Pasta,Italian,5,443.05,Card,22,2024-08-31,294,Active,1,2024-11-08,Cancelled
C6182,Female,Adult,Peshawar,2025-04-17,O10182,2024-06-15,KFC,Fries,Italian,1,646.32,Cash,18,2024-12-30,322,Active,2,2025-03-20,Delivered
C5387,Male,Senior,Peshawar,2025-03-08,O9387,2024-06-15,KFC,Burger,Italian,5,502.34,Cash,15,2024-11-18,269,Inactive,1,2024-09-10,Cancelled
C1803,Female,Senior,Lahore,2025-04-23,O5803,2024-06-15,Burger King,Pasta,Dessert,2,1272.92,Wallet,32,2025-07-10,314,Inactive,5,2025-02-23,Delivered
C3288,Female,Teenager,Karachi,2025-02-24,O7288,2024-06-15,Burger King,Sandwich,Italian,3,388.57,Card,19,2024-08-31,67,Active,1,2025-02-08,Cancelled
C2425,Other,Teenager,Karachi,2025-05-25,O6425,2024-06-15,Burger King,Pasta,Chinese,2,744.2,Wallet,17,2024-12-28,411,Inactive,2,2025-06-29,Delayed
C1561,Other,Teenager,Lahore,2024-07-20,O5561,2024-06-15,Pizza Hut,Pizza,Italian,1,1333.95,Card,7,2025-08-15,155,Inactive,1,2024-09-18,Cancelled
C4473,Other,Adult,Karachi,2024-05-17,O8473,2024-06-15,Pizza Hut,Fries,Dessert,4,1002.89,Wallet,6,2024-09-20,79,Inactive,5,2025-02-22,Delayed
C5599,Female,Teenager,Lahore,2023-09-08,O9599,2024-06-15,Subway,Burger,Continental,4,534.9,Wallet,30,2024-10-29,416,Inactive,3,2024-10-10,Delayed
C2152,Female,Senior,Peshawar,2024-04-10,O6152,2024-06-16,KFC,Pizza,Continental,4,463.13,Card,46,2025-05-12,55,Inactive,1,2025-04-28,Delayed
C2213,Female,Senior,Multan,2024-03-31,O6213,2024-06-16,Burger King,Pasta,Chinese,2,373.18,Wallet,42,2024-09-13,23,Active,5,2025-01-26,Delivered
C5090,Female,Senior,Multan,2024-05-29,O9090,2024-06-16,Pizza Hut,Sandwich,Continental,5,1285.55,Cash,49,2025-02-16,423,Active,2,2024-10-27,Delivered
C3946,Other,Adult,Karachi,2025-07-20,O7946,2024-06-16,McDonald's,Pizza,Fast Food,3,1097.71,Cash,35,2025-01-23,7,Active,3,2025-05-06,Delayed
C2954,Female,Teenager,Lahore,2025-08-05,O6954,2024-06-16,KFC,Pasta,Italian,4,967.23,Wallet,22,2025-08-11,366,Active,5,2025-02-20,Delivered
C5076,Male,Teenager,Multan,2024-05-19,O9076,2024-06-16,McDonald's,Pasta,Dessert,2,341.84,Wallet,35,2024-09-17,192,Active,4,2024-12-17,Delivered
C4321,Male,Adult,Islamabad,2024-07-10,O8321,2024-06-16,Pizza Hut,Pasta,Continental,4,492.56,Cash,26,2025-04-20,179,Active,2,2024-10-20,Delayed
C5823,Male,Senior,Karachi,2024-11-30,O9823,2024-06-16,KFC,Sandwich,Continental,1,1020.1,Wallet,34,2025-07-24,45,Inactive,3,2025-03-19,Delivered
C5740,Female,Senior,Lahore,2024-05-15,O9740,2024-06-16,Subway,Pasta,Italian,2,1048.16,Card,21,2024-10-01,118,Inactive,1,2025-06-08,Delivered
C6907,Other,Adult,Lahore,2024-02-12,O10907,2024-06-16,McDonald's,Fries,Dessert,1,1118.93,Cash,10,2025-05-17,360,Inactive,1,2025-06-14,Delivered
C5021,Other,Teenager,Karachi,2024-12-26,O9021,2024-06-16,Subway,Fries,Dessert,1,1060.48,Card,17,2025-06-23,423,Inactive,3,2024-10-21,Delayed
C1864,Female,Teenager,Lahore,2023-11-25,O5864,2024-06-16,McDonald's,Burger,Dessert,1,1325.11,Cash,31,2025-04-03,102,Inactive,1,2024-08-28,Cancelled
C2314,Other,Adult,Peshawar,2025-01-12,O6314,2024-06-16,KFC,Burger,Fast Food,3,836.58,Wallet,4,2025-07-17,270,Inactive,1,2025-08-12,Cancelled
C2081,Other,Teenager,Islamabad,2024-02-06,O6081,2024-06-17,Subway,Burger,Chinese,5,127.06,Card,1,2025-05-28,307,Active,5,2025-03-13,Delivered
C6604,Other,Senior,Karachi,2024-02-06,O10604,2024-06-17,Burger King,Pizza,Dessert,4,943.53,Cash,7,2025-05-11,353,Inactive,1,2024-09-06,Delayed
C3400,Other,Adult,Multan,2025-04-28,O7400,2024-06-17,Burger King,Pasta,Dessert,1,746.89,Card,22,2024-10-16,113,Active,5,2025-02-09,Delayed
C3215,Female,Senior,Lahore,2025-05-26,O7215,2024-06-17,McDonald's,Pizza,Continental,3,586.33,Card,41,2024-09-24,465,Active,3,2025-04-10,Delivered
C3879,Other,Senior,Multan,2023-10-03,O7879,2024-06-17,KFC,Pizza,Chinese,1,808.87,Card,19,2024-10-06,47,Active,2,2025-04-06,Delivered
C4821,Male,Teenager,Karachi,2025-07-18,O8821,2024-06-17,Subway,Burger,Italian,2,1108.26,Cash,19,2025-04-21,468,Inactive,2,2025-06-14,Delayed
C4987,Male,Senior,Peshawar,2023-12-13,O8987,2024-06-17,McDonald's,Pasta,Continental,5,1268.09,Card,29,2025-03-20,352,Active,2,2025-04-16,Delayed
C6461,Female,Senior,Islamabad,2025-08-21,O10461,2024-06-17,Pizza Hut,Burger,Fast Food,5,1307.66,Card,29,2025-07-29,193,Active,1,2025-04-26,Cancelled
C2618,Other,Adult,Islamabad,2023-12-06,O6618,2024-06-17,Burger King,Pasta,Chinese,4,1337.94,Cash,36,2025-03-16,420,Active,1,2025-06-15,Cancelled
C5250,Male,Teenager,Multan,2024-04-09,O9250,2024-06-17,Burger King,Pasta,Continental,4,902.12,Card,11,2024-12-19,496,Inactive,1,2025-07-11,Cancelled
C3242,Female,Senior,Multan,2024-08-25,O7242,2024-06-18,Burger King,Fries,Fast Food,4,666.42,Card,24,2025-06-18,32,Active,2,2025-06-26,Delivered
C1305,Male,Adult,Multan,2023-10-29,O5305,2024-06-18,Pizza Hut,Sandwich,Continental,5,944.43,Wallet,45,2024-12-04,366,Inactive,5,2024-10-31,Delivered
C6717,Female,Teenager,Islamabad,2025-04-07,O10717,2024-06-18,KFC,Pasta,Continental,5,1363.19,Cash,34,2024-08-22,488,Active,5,2024-11-02,Delivered
C2274,Female,Adult,Lahore,2025-05-09,O6274,2024-06-18,Subway,Sandwich,Italian,2,1171.14,Card,34,2024-10-25,479,Active,1,2025-03-17,Cancelled
C6128,Female,Senior,Lahore,2024-08-27,O10128,2024-06-18,Subway,Fries,Dessert,2,1015.87,Card,27,2025-08-05,203,Inactive,3,2025-04-25,Delayed
C2424,Male,Teenager,Karachi,2025-04-14,O6424,2024-06-18,KFC,Fries,Italian,2,1076.49,Cash,18,2025-05-08,401,Inactive,3,2024-08-21,Delayed
C3037,Female,Adult,Karachi,2024-01-11,O7037,2024-06-18,McDonald's,Burger,Fast Food,5,1371.51,Cash,18,2024-12-25,129,Inactive,3,2025-04-19,Delayed
C6546,Female,Senior,Karachi,2024-03-03,O10546,2024-06-19,Subway,Pasta,Chinese,5,388.88,Wallet,35,2025-01-31,165,Active,1,2024-12-12,Delayed
C6475,Female,Senior,Multan,2025-01-01,O10475,2024-06-19,McDonald's,Pasta,Continental,3,183.44,Cash,7,2024-10-06,448,Inactive,1,2025-03-27,Cancelled
C4402,Male,Adult,Multan,2023-12-10,O8402,2024-06-19,Subway,Pasta,Fast Food,1,721,Cash,1,2025-03-05,163,Inactive,2,2025-06-19,Delayed
C3677,Other,Teenager,Lahore,2024-06-24,O7677,2024-06-19,Pizza Hut,Burger,Italian,5,256.03,Cash,43,2024-11-27,386,Inactive,5,2025-05-15,Delayed
C1923,Male,Senior,Lahore,2025-03-12,O5923,2024-06-19,Burger King,Sandwich,Dessert,3,1001.26,Cash,16,2024-12-22,83,Inactive,5,2024-10-27,Delayed
C1914,Male,Teenager,Multan,2024-10-17,O5914,2024-06-19,McDonald's,Sandwich,Chinese,1,1022.84,Wallet,30,2024-11-17,460,Inactive,1,2024-10-29,Cancelled
C2558,Other,Senior,Karachi,2024-07-17,O6558,2024-06-19,Subway,Pasta,Dessert,5,350.56,Wallet,15,2025-03-06,497,Active,2,2025-02-20,Delayed
C1364,Female,Senior,Islamabad,2024-09-12,O5364,2024-06-19,Burger King,Burger,Chinese,3,329.48,Card,10,2025-01-10,71,Active,1,2024-12-20,Cancelled
C1806,Female,Senior,Lahore,2024-11-19,O5806,2024-06-19,KFC,Burger,Fast Food,1,709.62,Card,26,2024-10-26,341,Inactive,5,2025-07-01,Delivered
C5931,Female,Adult,Multan,2024-08-06,O9931,2024-06-19,KFC,Burger,Fast Food,2,1002.9,Card,7,2025-02-26,57,Active,1,2024-08-28,Cancelled
C6644,Female,Senior,Peshawar,2023-09-18,O10644,2024-06-20,Burger King,Sandwich,Italian,1,1247.78,Cash,34,2025-04-07,392,Inactive,1,2025-03-04,Cancelled
C3551,Male,Adult,Peshawar,2024-10-27,O7551,2024-06-20,Burger King,Sandwich,Fast Food,2,791.18,Cash,10,2025-01-10,229,Inactive,5,2024-12-14,Delivered
C2614,Male,Adult,Multan,2024-02-05,O6614,2024-06-20,Subway,Fries,Dessert,4,763.48,Wallet,9,2025-01-21,473,Active,1,2024-09-03,Cancelled
C4833,Male,Senior,Peshawar,2024-12-30,O8833,2024-06-20,Burger King,Burger,Chinese,5,1430.31,Card,37,2025-06-02,234,Active,4,2024-09-24,Delayed
C4413,Female,Adult,Karachi,2025-08-07,O8413,2024-06-20,Subway,Burger,Dessert,4,595.96,Card,39,2025-08-11,2,Inactive,2,2024-11-20,Delivered
C1166,Other,Teenager,Peshawar,2025-06-15,O5166,2024-06-20,KFC,Pasta,Fast Food,1,1058.61,Cash,11,2025-02-10,389,Active,1,2024-12-31,Delivered
C5743,Male,Adult,Lahore,2025-03-03,O9743,2024-06-21,Subway,Burger,Chinese,5,317.4,Card,47,2025-08-04,500,Active,4,2025-06-03,Delivered
C4291,Male,Teenager,Karachi,2024-09-25,O8291,2024-06-21,McDonald's,Pizza,Continental,2,843.83,Card,6,2025-02-26,131,Active,4,2025-04-02,Delivered
C2591,Male,Senior,Peshawar,2024-06-17,O6591,2024-06-21,McDonald's,Burger,Italian,3,981.66,Card,46,2024-11-11,173,Active,1,2024-09-27,Cancelled
C5694,Female,Adult,Lahore,2024-12-08,O9694,2024-06-21,Pizza Hut,Fries,Continental,5,1209.11,Cash,13,2024-10-11,108,Inactive,1,2025-06-08,Cancelled
C6048,Female,Teenager,Multan,2024-03-10,O10048,2024-06-21,McDonald's,Fries,Dessert,5,655.51,Card,42,2024-11-11,298,Active,1,2025-01-05,Delayed
C5862,Female,Adult,Multan,2025-01-26,O9862,2024-06-21,Pizza Hut,Fries,Italian,5,836.99,Wallet,22,2025-02-04,58,Inactive,1,2024-10-24,Cancelled
C6260,Other,Senior,Peshawar,2025-05-29,O10260,2024-06-21,Pizza Hut,Sandwich,Chinese,4,1312.16,Cash,6,2025-05-16,361,Active,1,2025-07-29,Cancelled
C2459,Female,Teenager,Peshawar,2024-10-18,O6459,2024-06-21,KFC,Sandwich,Continental,2,1116.62,Card,3,2024-11-19,82,Active,1,2024-10-12,Cancelled
C5900,Other,Senior,Multan,2024-08-16,O9900,2024-06-21,Burger King,Pizza,Fast Food,1,1464.16,Card,2,2025-05-03,340,Inactive,5,2024-12-01,Delivered
C5309,Male,Adult,Peshawar,2024-01-23,O9309,2024-06-21,Pizza Hut,Pizza,Italian,3,359.45,Card,30,2025-04-25,155,Inactive,2,2024-10-29,Delayed
C3251,Male,Adult,Islamabad,2025-01-12,O7251,2024-06-22,Subway,Sandwich,Italian,3,729.12,Cash,5,2024-09-30,216,Active,5,2025-01-13,Delivered
C4974,Male,Teenager,Lahore,2025-03-26,O8974,2024-06-22,Burger King,Fries,Chinese,5,239.51,Cash,47,2025-04-13,487,Active,2,2024-11-08,Delivered
C6050,Male,Adult,Karachi,2024-11-28,O10050,2024-06-22,Pizza Hut,Burger,Italian,1,377.81,Cash,47,2024-09-19,290,Inactive,1,2024-09-01,Cancelled
C2577,Other,Senior,Multan,2024-08-02,O6577,2024-06-22,Subway,Pizza,Chinese,1,1043,Card,25,2025-07-09,214,Active,5,2025-01-08,Delayed
C5365,Male,Senior,Islamabad,2024-04-18,O9365,2024-06-22,Pizza Hut,Pasta,Chinese,3,1449.87,Wallet,43,2025-02-26,189,Active,2,2024-10-03,Delivered
C2279,Female,Teenager,Lahore,2025-05-22,O6279,2024-06-22,McDonald's,Sandwich,Italian,1,1161.05,Cash,22,2024-09-28,158,Inactive,1,2024-08-25,Cancelled
C2164,Male,Senior,Lahore,2024-07-25,O6164,2024-06-22,Subway,Pasta,Continental,4,1147.06,Card,8,2024-12-28,482,Active,1,2024-11-30,Delayed
C2012,Male,Teenager,Islamabad,2023-09-02,O6012,2024-06-22,Subway,Pasta,Chinese,5,1098.22,Card,22,2025-04-08,5,Active,1,2025-06-10,Cancelled
C5065,Other,Teenager,Karachi,2025-07-31,O9065,2024-06-22,Burger King,Fries,Chinese,2,433.5,Cash,43,2025-05-20,28,Inactive,1,2025-02-25,Delivered
C5485,Male,Teenager,Lahore,2025-01-21,O9485,2024-06-22,Subway,Fries,Continental,4,121.44,Cash,48,2025-03-04,431,Inactive,1,2025-01-19,Cancelled
C5769,Female,Senior,Multan,2024-10-08,O9769,2024-06-22,Pizza Hut,Pasta,Dessert,4,665.96,Cash,33,2024-11-16,40,Inactive,1,2025-04-11,Cancelled
C3167,Other,Senior,Multan,2025-04-28,O7167,2024-06-22,McDonald's,Pizza,Fast Food,4,452.06,Wallet,14,2024-10-18,416,Active,4,2024-10-16,Delivered
C5349,Other,Senior,Karachi,2024-10-09,O9349,2024-06-23,Subway,Burger,Continental,1,1042.35,Wallet,50,2025-03-01,189,Active,1,2024-09-21,Cancelled
C6857,Other,Senior,Peshawar,2023-10-21,O10857,2024-06-23,Burger King,Pasta,Italian,3,642.1,Wallet,27,2025-01-07,471,Inactive,1,2025-04-29,Cancelled
C2060,Other,Adult,Karachi,2024-07-04,O6060,2024-06-23,Burger King,Pizza,Fast Food,1,1217.29,Cash,44,2025-06-09,99,Active,1,2024-08-25,Cancelled
C3619,Female,Senior,Karachi,2023-12-24,O7619,2024-06-23,McDonald's,Burger,Continental,3,959.58,Wallet,46,2025-04-18,120,Active,1,2025-02-24,Cancelled
C4125,Male,Teenager,Lahore,2024-11-08,O8125,2024-06-23,McDonald's,Pizza,Chinese,5,138.81,Card,25,2025-02-20,72,Inactive,1,2025-01-31,Cancelled
C4295,Other,Adult,Lahore,2023-12-21,O8295,2024-06-24,Pizza Hut,Sandwich,Italian,5,232.89,Wallet,9,2025-05-03,108,Inactive,5,2024-10-23,Delivered
C5925,Male,Teenager,Multan,2024-11-18,O9925,2024-06-24,KFC,Sandwich,Fast Food,3,708.48,Wallet,42,2025-06-12,207,Active,3,2024-10-24,Delayed
C3525,Male,Teenager,Peshawar,2023-10-10,O7525,2024-06-24,Subway,Pizza,Chinese,3,980.96,Wallet,41,2025-04-21,84,Inactive,1,2025-05-03,Cancelled
C3617,Other,Adult,Karachi,2025-05-13,O7617,2024-06-24,Burger King,Fries,Dessert,5,683.33,Card,10,2025-08-08,52,Inactive,5,2025-07-12,Delayed
C4537,Female,Adult,Karachi,2025-05-31,O8537,2024-06-25,Subway,Pizza,Continental,1,642.39,Card,17,2024-09-14,347,Inactive,1,2024-08-31,Cancelled
C4886,Other,Teenager,Islamabad,2024-01-14,O8886,2024-06-25,Pizza Hut,Pasta,Chinese,5,1173.65,Wallet,3,2025-01-13,260,Active,1,2025-06-10,Delayed
C4126,Male,Adult,Karachi,2024-08-20,O8126,2024-06-25,McDonald's,Sandwich,Italian,5,1149.15,Wallet,49,2024-10-25,275,Active,1,2024-11-06,Delivered
C1964,Female,Senior,Lahore,2024-07-15,O5964,2024-06-25,Burger King,Sandwich,Chinese,3,840.71,Cash,19,2025-05-01,315,Inactive,2,2025-04-19,Delivered
C5252,Female,Teenager,Lahore,2024-05-17,O9252,2024-06-25,KFC,Sandwich,Dessert,3,972.47,Card,21,2024-09-25,449,Inactive,1,2024-10-26,Cancelled
C2712,Female,Teenager,Multan,2025-03-02,O6712,2024-06-25,Pizza Hut,Pasta,Dessert,2,1327.16,Cash,33,2024-12-29,44,Inactive,1,2024-11-07,Delayed
C4070,Female,Senior,Karachi,2024-08-13,O8070,2024-06-25,Pizza Hut,Sandwich,Fast Food,5,1112.14,Wallet,4,2024-10-20,131,Inactive,1,2025-08-14,Cancelled
C2764,Female,Senior,Karachi,2023-09-10,O6764,2024-06-25,Subway,Pizza,Fast Food,1,749.06,Cash,36,2024-09-23,310,Inactive,1,2025-02-16,Delivered
C3202,Other,Teenager,Lahore,2024-09-23,O7202,2024-06-25,Subway,Burger,Fast Food,1,175.77,Wallet,17,2024-12-04,421,Active,2,2025-05-12,Delivered
C5896,Other,Senior,Islamabad,2025-02-24,O9896,2024-06-26,Burger King,Fries,Chinese,3,937.27,Cash,13,2025-07-04,335,Inactive,1,2024-10-11,Delayed
C2787,Other,Senior,Islamabad,2024-05-07,O6787,2024-06-26,McDonald's,Pizza,Chinese,3,1268.03,Wallet,15,2025-07-25,170,Inactive,3,2024-09-04,Delivered
C1105,Male,Teenager,Karachi,2024-10-11,O5105,2024-06-26,KFC,Sandwich,Italian,3,1146.47,Cash,18,2025-01-05,410,Active,1,2024-08-21,Delivered
C6153,Male,Teenager,Karachi,2025-02-15,O10153,2024-06-26,Pizza Hut,Burger,Dessert,3,1403,Card,23,2025-03-11,400,Inactive,1,2025-01-29,Delivered
C4523,Male,Senior,Peshawar,2023-11-22,O8523,2024-06-26,Burger King,Fries,Dessert,4,697.48,Card,20,2025-01-07,387,Inactive,1,2025-02-26,Cancelled
C4095,Male,Teenager,Multan,2024-12-08,O8095,2024-06-26,Subway,Pizza,Fast Food,1,365.32,Card,6,2025-03-14,316,Active,1,2025-02-16,Delivered
C6418,Male,Teenager,Multan,2023-12-04,O10418,2024-06-26,Subway,Fries,Dessert,2,1325.06,Card,4,2025-04-18,408,Inactive,5,2025-07-12,Delivered
C2129,Male,Senior,Multan,2025-02-08,O6129,2024-06-27,Pizza Hut,Pasta,Italian,5,1166.23,Wallet,30,2025-06-10,75,Active,1,2025-07-17,Cancelled
C6088,Female,Senior,Lahore,2024-10-17,O10088,2024-06-27,Pizza Hut,Burger,Continental,3,944.51,Cash,46,2025-07-18,23,Active,3,2025-06-07,Delayed
C3934,Other,Teenager,Islamabad,2025-03-30,O7934,2024-06-27,KFC,Pasta,Dessert,2,1193.21,Cash,16,2024-10-31,480,Inactive,4,2025-04-16,Delivered
C4927,Female,Senior,Multan,2024-02-29,O8927,2024-06-27,McDonald's,Sandwich,Italian,3,1010.54,Wallet,1,2025-03-22,459,Inactive,5,2025-05-23,Delayed
C5846,Female,Teenager,Islamabad,2024-01-25,O9846,2024-06-27,Pizza Hut,Fries,Dessert,2,1327.19,Cash,19,2025-07-24,244,Inactive,4,2024-08-27,Delayed
C1468,Male,Adult,Lahore,2024-11-06,O5468,2024-06-27,McDonald's,Sandwich,Italian,4,552.65,Cash,39,2024-12-06,381,Inactive,1,2025-04-15,Cancelled
C5438,Female,Teenager,Lahore,2024-06-02,O9438,2024-06-27,McDonald's,Sandwich,Fast Food,5,466.66,Card,12,2024-10-19,51,Inactive,1,2024-10-22,Cancelled
C4643,Male,Adult,Islamabad,2024-09-12,O8643,2024-06-27,Subway,Pasta,Italian,4,790.75,Wallet,24,2024-12-06,90,Active,1,2024-12-18,Cancelled
C2823,Other,Senior,Islamabad,2024-05-02,O6823,2024-06-27,KFC,Fries,Continental,2,184.05,Cash,21,2024-12-24,383,Active,1,2025-06-27,Cancelled
C4057,Male,Teenager,Lahore,2024-06-28,O8057,2024-06-27,Burger King,Pizza,Italian,3,246.39,Cash,41,2025-08-12,499,Inactive,5,2024-10-27,Delayed
C2338,Other,Adult,Islamabad,2024-06-28,O6338,2024-06-27,KFC,Pizza,Fast Food,5,1351.41,Cash,43,2025-01-28,86,Inactive,1,2024-09-28,Cancelled
C5592,Male,Adult,Lahore,2024-01-30,O9592,2024-06-27,Burger King,Pizza,Fast Food,3,124.47,Card,35,2024-10-20,265,Active,2,2024-10-01,Delivered
C6815,Other,Teenager,Peshawar,2025-02-02,O10815,2024-06-28,Subway,Pizza,Dessert,1,1251.8,Cash,39,2025-03-30,210,Active,4,2025-05-10,Delayed
C5693,Male,Senior,Islamabad,2024-01-05,O9693,2024-06-28,Burger King,Burger,Chinese,5,446.91,Card,42,2024-12-26,145,Inactive,5,2025-01-13,Delayed
C3585,Female,Senior,Peshawar,2024-11-05,O7585,2024-06-28,Pizza Hut,Fries,Dessert,1,228.7,Card,49,2025-04-24,103,Inactive,1,2024-09-08,Cancelled
C6139,Other,Teenager,Islamabad,2025-04-17,O10139,2024-06-28,Subway,Sandwich,Continental,2,1310.64,Cash,41,2025-07-12,42,Active,1,2025-01-12,Cancelled
